Date,AAPL US EQUITY,BABA US EQUITY,DIS US EQUITY,LULU US EQUITY,PSX US EQUITY,SPGI US EQUITY,LMT US EQUITY,TXN US EQUITY,V US EQUITY,MCD US EQUITY,SPX INDEX
06/11/2021,127.35,211.64,177.38,338.3,90.97,392.49,387.72,188.67,234.96,236.93,4247.44
06/14/2021,130.48,213.94,178.18,337.62,91.44,396.37,389.11,190.26,234.08,236.98,4255.15
06/15/2021,129.64,210.06,175.86,335.19,92.1,396.02,389.8,188.61,232.98,236.35,4246.59
06/16/2021,130.15,209.32,174.66,337.26,90.74,392.76,383.6,187.73,229.6,235.58,4223.7
06/17/2021,131.79,211.6,174.65,349.4,86.66,400.16,382.9,187.65,232.15,233.88,4221.86
06/18/2021,130.46,212.3,172.42,347.57,84.17,390.71,379.19,183.07,230.41,229.62,4166.45
06/21/2021,132.3,211.06,173.97,352.29,87.35,399.52,382.5,186.11,234.32,232.9,4224.79
06/22/2021,133.98,211.32,173.5,359.11,87.97,403.86,382.48,187.04,235.93,233.88,4246.44
06/23/2021,133.7,214.86,175.33,359.4,88.26,400.83,377.33,186.1,234.68,233.24,4241.84
06/24/2021,133.41,218.38,177.93,361.91,89.69,411.18,377.73,188.61,236.24,233.33,4266.49
06/25/2021,133.11,228.5,178.35,363.69,90.04,412.36,382.01,188.17,237.32,232.42,4280.7
06/28/2021,134.78,228.59,176.57,363.79,85.42,410.8,380.07,191.53,234.09,231.09,4290.61
06/29/2021,136.33,229.44,173.93,366.66,85.11,410.58,373.42,192.88,235.95,230.37,4291.8
06/30/2021,136.96,226.78,175.77,364.97,85.82,410.45,378.35,192.3,233.82,230.99,4297.5
07/01/2021,137.27,221.87,177.26,364.23,87.09,412.2,380.22,190.84,235.15,232.27,4319.94
07/02/2021,139.96,217.75,177.11,368.47,87.9,414.63,381.49,192.21,238.63,233.63,4352.34
07/06/2021,142.02,211.6,173.69,371.37,84.45,415.67,378.67,191.2,239.6,232.75,4343.54
07/07/2021,144.57,208,172.82,377.82,82.54,419.16,383.48,189.78,240,234.63,4358.13
07/08/2021,143.24,199.85,172.8,373.53,80.79,417.06,379.92,188.24,236.61,232.84,4320.82
07/09/2021,145.11,205.94,177.04,377.42,82.7,414.68,383.11,190.27,238.47,235.68,4369.55
07/12/2021,144.5,205.48,184.38,368.91,82.4,411.75,379.07,191.92,237.87,235.61,4384.63
07/13/2021,145.64,209.51,183.65,370.77,81.65,408.95,377.84,191.2,242.35,236.17,4369.21
07/14/2021,149.15,211.5,183.42,376.99,78.54,410.58,376.82,191.28,245.99,237.13,4374.3
07/15/2021,148.48,214.76,184.15,376.17,77.17,411.52,378.25,188.26,248.55,236.88,4360.03
07/16/2021,146.39,212.1,179.31,371.69,74.48,414.42,377.14,186.12,248.12,234.75,4327.16
07/19/2021,142.45,208.91,172.95,373.04,70.55,409.15,372.02,186.24,240.41,229.26,4258.49
07/20/2021,146.15,210.59,176.75,383.3,71.13,416.38,379.98,187.77,242.7,234.27,4323.06
07/21/2021,145.4,211.08,176.89,383.62,73.76,417.06,380.89,194.24,243.66,235.93,4358.69
07/22/2021,146.8,214.04,175.13,395.85,72.31,418.6,379.93,183.91,244.14,238.67,4367.48
07/23/2021,148.56,206.53,176.14,402.79,72.17,418.5,380.77,186.85,249.02,242.96,4411.79
07/26/2021,148.99,191.76,178.74,395.44,74.32,413.4,368.05,188.26,250.25,243.98,4422.3
07/27/2021,146.77,186.07,179.5,391.43,74.54,412.79,374.73,185.13,250.93,246.35,4401.46
07/28/2021,144.98,196.01,179.1,393.09,75.22,411.59,372.81,186.85,246.94,241.78,4400.64
07/29/2021,145.64,197.54,178.35,402.87,74.78,423.57,372.6,189.83,247.92,244.02,4419.15
07/30/2021,145.86,195.19,176.02,400.17,73.43,428.72,371.67,190.62,246.39,242.71,4395.26
08/02/2021,145.52,200.09,175.55,402.65,73.48,434.25,368.3,190.72,239.78,240.1,4387.16
08/03/2021,147.36,197.38,172.99,407.51,76.07,436.05,369.45,189.34,237.09,236.95,4423.15
08/04/2021,146.95,200.71,172.58,410.47,71.64,439.5,361.64,192.38,236.67,234.83,4402.66
08/05/2021,147.06,199.28,176.71,414.39,73.37,441.72,360.78,193.16,240.21,236.42,4429.1
08/06/2021,146.14,196.39,177.13,408.52,73.96,441.58,362.05,192.96,241.4,236.26,4436.52
08/09/2021,146.09,195.25,176.72,407.64,73.01,436.11,361.04,190.45,240,234.68,4432.35
08/10/2021,145.6,195.73,177.07,405.87,74.23,434.49,362.24,189.65,238.07,233.45,4436.75
08/11/2021,145.86,194.86,178.09,408.82,74.41,433.6,363.3,189.5,235.06,235.55,4447.7
08/12/2021,148.89,191.66,179.29,408.91,74.44,436.75,359.75,187.87,231.79,236.67,4460.83
08/13/2021,149.1,188.62,181.08,408.72,73.89,441.74,357.98,188.7,232.65,238.82,4468
08/16/2021,151.12,182.71,179.09,407.42,71.85,446.11,360.25,189.85,235.36,240.97,4479.71
08/17/2021,150.19,173.73,175.83,392.48,69.97,444.18,361.6,186.32,234.53,240.28,4448.08
08/18/2021,146.36,172.35,174.74,391.38,68.15,430,356.6,183.8,231.63,238.08,4400.27
08/19/2021,146.7,160.55,173.25,396.49,66.27,433.94,354.03,185.04,231.57,237.23,4405.8
08/20/2021,148.19,157.96,175.12,397.83,65.95,437.52,357.17,184.97,231.36,238.49,4441.67
08/23/2021,149.71,161.06,177.66,404.36,68.8,439.02,357.35,187.85,234.14,239.66,4479.53
08/24/2021,149.62,171.7,178.47,405.8,70.93,437.6,359,187.82,234.24,238.43,4486.23
08/25/2021,148.36,169.1,178.31,408.32,72.18,437.85,358.75,188.09,232.59,238.83,4496.19
08/26/2021,147.54,165.24,176.56,404.44,70.68,437.16,361.62,187.97,230.52,236.95,4470
08/27/2021,148.6,159.47,180.14,405.97,72.61,438.3,361.99,190.52,232.69,237.48,4509.37
08/30/2021,153.12,162.29,179.98,414.52,71.57,444.07,362.05,191.43,231.23,236.59,4528.79
08/31/2021,151.83,166.99,181.3,400.17,71.09,443.82,359.8,190.91,229.1,237.46,4522.68
09/01/2021,152.51,173.28,183.48,395.53,69.21,448.62,356.66,188.35,230.12,238.15,4524.09
09/02/2021,153.65,172,181.86,388.37,69.92,449.4,358.05,189.41,224.18,239.87,4536.95
09/03/2021,154.3,170.3,181,388.33,69.62,452.08,356,189.88,225.11,238.82,4535.43
09/07/2021,156.69,175.16,184.34,386.46,68.74,446.72,349.2,189.46,226.27,236.19,4520.03
09/08/2021,155.11,170.71,185.15,380.85,66.99,450.61,351.46,188.8,229.09,238.62,4514.07
09/09/2021,154.07,167.32,185.91,420.71,66.74,451.39,348.93,188.47,227.49,238.61,4493.28
09/10/2021,148.97,168.1,184.12,425.58,66.38,450.24,345.88,190.65,224.91,239.18,4458.58
09/13/2021,149.55,165.41,184.98,425.12,67.26,449.42,346.31,193.98,224.63,241.21,4468.73
09/14/2021,148.12,160.15,182.4,420.5,65.24,451.59,344.34,195.11,223.03,241.13,4443.05
09/15/2021,149.03,157.86,184.41,418.95,66.03,452.15,345.07,197.5,223.81,240.98,4480.7
09/16/2021,148.79,156.26,183.34,426.44,65.76,454.05,341.5,196.82,224.33,243.21,4473.75
09/17/2021,146.06,160.05,183.47,426.55,66.02,446.42,340.98,196.25,221.75,242.49,4432.99
09/20/2021,142.94,151.49,178.61,419.53,64.27,444.87,338.46,192.59,220.05,239.09,4357.73
09/21/2021,143.43,150.18,171.17,424.19,64.34,445.2,336.05,192.96,220.17,240.5,4354.19
09/22/2021,145.85,151.89,173.65,431.18,67.01,445.64,341.73,195.92,222.75,243.13,4395.64
09/23/2021,146.83,151.19,176.25,431.91,68.61,451.67,344.2,198.67,228.31,244.78,4448.98
09/24/2021,146.92,145.08,176,432.61,68.04,453.08,349.52,200.65,231.59,246.42,4455.48
09/27/2021,145.37,150.18,178.26,430.72,71.13,445.33,353.36,200.33,229.6,248.11,4443.11
09/28/2021,141.91,152.39,174.52,414.54,70.91,426.11,352.15,194.89,225.56,243.77,4352.63
09/29/2021,142.83,147.58,172.68,410.22,69.96,426.62,350.29,193.07,226.68,244.28,4359.46
09/30/2021,141.5,148.05,169.17,404.7,70.03,424.89,345.1,192.21,222.75,241.11,4307.54
10/01/2021,142.65,144.2,176.01,401.37,72.57,428.36,347.8,193.79,230.46,242.93,4357.04
10/04/2021,139.14,139.63,173.46,392.57,75.71,415.85,345.99,190.4,224.73,243.08,4300.46
10/05/2021,141.11,143.14,174.61,397.12,77.35,425.13,347.75,193.88,224.28,245.22,4345.72
10/06/2021,142,144.1,175.48,398.13,78.39,427.76,349.99,194.39,226.51,247.1,4363.55
10/07/2021,143.29,156,177.71,399.72,79.3,432.8,351.78,195.31,230.55,248.32,4399.76
10/08/2021,142.9,161.52,176.74,397.22,82.13,429.72,353.75,195.24,230.27,247.7,4391.34
10/11/2021,142.81,163.95,173.52,386.04,82.04,428.49,357.08,193.37,225.11,246.58,4361.19
10/12/2021,141.51,163,173.13,384.57,82.63,430.67,358.12,188.48,224.05,244.52,4350.65
10/13/2021,140.91,167.4,172.96,400.71,81.87,430.43,361.76,187.1,222.46,242.65,4363.8
10/14/2021,143.76,166.78,174.41,406.99,82.16,441.78,362.07,192.49,225.18,244.55,4438.26
10/15/2021,144.84,168,176.46,403.51,81.22,443.92,365.62,194.45,230.99,242.25,4471.37
10/18/2021,146.55,166.82,171.14,417.38,80.87,447.86,365,194.91,230.65,242.26,4486.46
10/19/2021,148.76,177,171.18,416.64,82.78,451.09,371.07,198.23,233.52,242.77,4519.63
10/20/2021,149.26,177.18,170.55,414.4,83.32,440.56,371.13,199.38,231.42,239.72,4536.19
10/21/2021,149.48,177.42,171.34,424.04,82.73,445.44,373.14,201.29,230.24,241.4,4549.78
10/22/2021,148.69,177.7,169.42,421.73,82.89,450.49,374.6,199.07,231.23,238.44,4544.9
10/25/2021,148.64,176.17,172.01,427.94,83.73,447.37,376.33,200.2,233.88,237.34,4566.48
10/26/2021,149.32,169.99,172.04,432.73,82.22,464.62,331.91,196.98,231.82,236.42,4574.79
10/27/2021,148.85,169.23,169.55,433.7,77.35,462.6,330.94,187.1,215.78,242.73,4551.68
10/28/2021,152.57,169.79,169.68,443.46,76.75,469.51,331.39,187.87,209.84,245.5,4596.42
10/29/2021,149.8,164.94,169.07,466.01,74.78,474.16,332.32,187.48,211.77,245.55,4605.38
11/01/2021,148.96,170.17,170.19,458.88,78.14,463.18,330.93,187.47,212.46,250.58,4613.67
11/02/2021,150.02,162.9,169.83,464.64,77.55,461.18,326.31,189.34,209.14,249.24,4630.65
11/03/2021,151.49,166.24,170.08,467.48,78.94,455.05,331.35,189.19,208.1,250.4,4660.57
11/04/2021,150.96,164.79,170.28,473.94,76.88,462.75,335.5,191.11,208.78,253.46,4680.06
11/05/2021,151.28,158.73,175.63,467.91,77.77,460.29,339.89,193.4,216.67,254.71,4697.53
11/08/2021,150.44,162.16,176.87,466.14,77.99,461.66,341.78,192.36,220.49,253.1,4701.7
11/09/2021,150.81,160.19,175.11,470.24,79.17,461.98,338.17,190.79,213.39,252.65,4685.25
11/10/2021,147.92,163.97,174.45,457.36,77.53,454.21,337.63,187.02,215.56,253.13,4646.71
11/11/2021,147.87,167.85,162.11,453,77.87,451.52,335.89,188.6,210.42,250.16,4649.27
11/12/2021,149.99,166.81,159.63,452.59,77.47,453.36,339.06,190.08,212.09,250.67,4682.85
11/15/2021,150,166.54,158.43,461.96,78.91,459.28,340.92,189.23,212.3,252.94,4682.8
11/16/2021,151,168.43,158.83,477.91,76.99,470.37,340.37,188.52,215.18,252.46,4700.9
11/17/2021,153.49,161.58,157.33,465.84,74.68,465.5,341.99,189.57,205.06,252.69,4688.67
11/18/2021,157.87,143.6,155.58,473.24,73.71,463.93,342.08,193.47,203.33,253.48,4704.54
11/19/2021,160.55,140.34,154,473,69.64,461.31,341.44,195.16,200.86,251.95,4697.96
11/22/2021,161.02,136.62,154.16,460.93,72.19,458.13,344.98,192.5,195.58,253.48,4682.94
11/23/2021,161.41,133.66,151.03,458.76,73.83,458.34,345.18,192.64,198.49,255.65,4690.7
11/24/2021,161.94,136.52,151.34,457.86,73.87,463.53,343.58,193.6,203.25,257.11,4701.46
11/26/2021,156.81,133.35,148.11,456.58,69.25,454.53,342.72,188.26,197.65,250.01,4594.62
11/29/2021,160.24,131.61,147.81,463.26,69.86,464.93,341.23,194.38,196.29,250.3,4655.27
11/30/2021,165.3,127.53,144.9,454.41,69.17,455.73,333.32,192.37,193.77,244.6,4567
12/01/2021,164.77,122.49,142.15,448.43,68.67,449.06,328.42,191.76,190.16,244.18,4513.04
12/02/2021,163.76,122,147.2,450.68,71.38,460.97,330.53,193.58,198.29,248.8,4577.1
12/03/2021,161.84,111.96,146.22,435.72,70,455.82,333.81,193.38,196.32,249.33,4538.43
12/06/2021,165.32,123.6,150.37,423.54,71.07,456.53,339.96,194.61,202.68,255.79,4591.67
12/07/2021,171.18,125.54,150.81,434.95,72.48,470.46,339.17,199.03,207.37,259.91,4686.75
12/08/2021,175.08,125.08,153.34,426,71.85,473,341.08,196.39,208.99,259.58,4701.21
12/09/2021,174.56,123.91,152.94,416.92,72.3,467.66,343.6,193.4,211.39,262.34,4667.45
12/10/2021,179.45,125.06,152.71,409.58,72.52,473.67,344.88,196,213.4,264.97,4712.02
12/13/2021,175.74,122.24,150.43,403.75,69.64,478.86,345.55,193.24,211.02,263.09,4668.97
12/14/2021,174.33,126.58,149.1,395.09,70.73,470.34,345.64,190.27,209.98,262.52,4634.09
12/15/2021,179.3,122.47,150.4,402.48,70.52,478.97,344.42,193.44,212.31,264.52,4709.85
12/16/2021,172.26,120.25,148.75,390.62,70.96,476.83,344.84,188.24,214.37,265.55,4668.67
12/17/2021,171.14,122.1,148.76,384.66,71.8,467.64,344.14,186.3,211.88,261.7,4620.64
12/20/2021,169.75,115,146.47,370.57,69.43,460.34,337.42,184.24,208.74,261.73,4568.02
12/21/2021,172.99,122.98,151.05,383.31,72.14,470.49,340.77,186.37,215.38,264.39,4649.23
12/22/2021,175.64,117.81,151.88,388.79,71.62,473.26,343.14,186.93,217.96,264.94,4696.56
12/23/2021,176.28,118.66,153.63,391.56,71.9,473.74,347.02,187.4,216.62,265.95,4725.79
12/27/2021,180.33,116.59,152.8,400.75,72.79,478.1,350.28,191.84,217.63,268.24,4791.19
12/28/2021,179.29,114.8,155.2,400.07,73.93,475.1,353.75,191.1,218.05,267.88,4786.35
12/29/2021,179.38,112.09,154.87,401,72.85,474.55,354.27,190.81,218.17,268.49,4793.06
12/30/2021,178.2,122.99,155.93,398.69,72.45,470.48,353.58,189.41,217.87,267.21,4778.73
12/31/2021,177.57,118.79,154.89,391.45,72.46,471.93,355.41,188.47,216.71,268.07,4766.18
01/03/2022,182.01,120.38,156.76,387.56,75.74,461.1,354.36,190.6,221.43,268.58,4796.56
01/04/2022,179.7,119.56,155.73,380.82,78.57,459.82,361.99,190.8,222.46,268.51,4793.54
01/05/2022,174.92,121.16,155.19,362.48,78.32,455.76,358.14,186.82,220,267.19,4700.58
01/06/2022,172,126.63,156.9,368.77,80.48,451.96,358,186.76,219.75,269.69,4696.05
01/07/2022,172.17,129.81,157.83,355.21,81.96,446.75,360.14,179.44,216.96,267.06,4677.03
01/10/2022,172.19,128.3,156.6,348.43,83.86,435.39,363.25,182.96,211.97,264.41,4670.29
01/11/2022,175.08,132.19,157.89,346.75,86.15,441.02,364.14,184.64,214.38,262.12,4713.07
01/12/2022,175.53,137.41,157.8,352.72,86.3,447.84,361.3,186.03,215.71,260.92,4726.35
01/13/2022,172.19,131.37,155.44,336.27,86.78,436.27,365.18,184.15,215,261.41,4659.03
01/14/2022,173.07,131.57,151.94,328.98,88.58,432.36,372.62,187.01,214.67,257.71,4662.85
01/18/2022,169.8,128.6,152.27,332.53,88.66,424.15,376.54,182.28,215.71,256.48,4577.11
01/19/2022,166.23,127.74,150.11,330.95,87.24,422.95,377.33,178.3,214.68,255.22,4532.76
01/20/2022,164.51,131.03,147.62,322.53,85.5,417.98,375.13,173.45,214.35,253.13,4482.73
01/21/2022,162.41,123.23,137.38,313.02,83.44,416.93,371.2,175.64,205.93,254.59,4397.94
01/24/2022,161.62,120.37,137.46,321.62,82.83,417.95,373.33,178.34,201.85,253.61,4410.13
01/25/2022,159.78,119.14,136.51,308.83,85.96,399.53,387.17,173.96,202,250.68,4356.45
01/26/2022,159.69,113.37,133.6,302.76,85.05,397.54,391.24,178.33,205.87,249.85,4349.93
01/27/2022,159.22,111.79,135.42,306.52,85.82,395.08,389.08,174.81,206.15,248.74,4326.51
01/28/2022,170.33,115.23,138.63,315.91,84.25,406.62,393.15,177.29,228,256.09,4431.85
01/31/2022,174.78,125.79,142.97,333.76,84.79,415.22,389.13,179.49,226.17,259.45,4515.55
02/01/2022,174.61,127.22,144.49,344.91,87.66,417.46,387.01,181.29,232.36,258.99,4546.54
02/02/2022,175.84,122.88,142.62,349.19,87.7,422.07,387.34,187.84,235.42,262.28,4589.38
02/03/2022,172.9,123.47,140.03,330.35,87.22,413.15,389.7,175.59,231.54,260.64,4477.44
02/04/2022,172.39,122.22,142.02,336.37,88.84,414.39,389.33,171.42,228.39,260.06,4500.53
02/07/2022,171.66,114.82,142.51,332.2,90.29,405.25,392.34,169.95,227.16,259.85,4483.87
02/08/2022,174.83,121.9,142.48,334.4,88.82,399.78,396.04,172.63,227.94,260.08,4521.54
02/09/2022,176.28,126.5,147.23,339.64,89.45,407.29,394.54,176.71,230.87,259.86,4587.18
02/10/2022,172.12,123.98,152.16,334.35,89.46,396.45,385.43,170.66,225.59,256.87,4504.08
02/11/2022,168.64,122.25,149.47,316.72,93.2,387.66,396.19,164.4,224.69,255.16,4418.64
02/14/2022,168.88,121.92,150.85,313.64,90.52,380.71,386.97,162.47,225.34,253.39,4401.67
02/15/2022,172.79,126.24,154.72,318.15,88.42,385.37,382.22,166.17,227.82,253.81,4471.07
02/16/2022,172.55,125.56,156.35,320.04,88.3,386.55,386.9,168.24,228.82,253.09,4475.01
02/17/2022,168.88,124.43,152.95,310.03,87.04,381.49,388.77,164.65,224.61,250.93,4380.26
02/18/2022,167.3,118.99,151.36,308.66,85.07,378.67,386.46,166.74,222.69,250.6,4348.87
02/22/2022,164.32,112.93,148.09,304.58,84.1,380.25,386.2,166.69,221.32,252.7,4304.76
02/23/2022,160.07,109.72,145.87,295.24,83.98,373.37,388.9,165.64,215.95,247.79,4225.5
02/24/2022,162.74,108.93,149.4,310.36,83.48,381.68,395.71,169.59,217.3,245.03,4288.7
02/25/2022,164.85,107.94,149.53,317.58,84.69,380.89,409.49,170.82,219.27,249.45,4384.65
02/28/2022,165.12,105.19,148.46,319.94,84.24,375.7,433.8,169.99,216.12,244.77,4373.94
03/01/2022,163.2,107.09,145.7,315.18,82.17,390.58,456.61,167.29,208.97,239.63,4306.26
03/02/2022,166.56,105.42,147.34,330.07,84.31,399.12,450,170.1,208.48,240.94,4386.54
03/03/2022,166.23,102.05,145.57,322.84,83,400.5,447.82,171,207.23,236.65,4363.49
03/04/2022,163.17,100.6,140.72,320.58,84.3,407.55,458.15,169.98,200.29,235.81,4328.87
03/07/2022,159.3,98.66,133.5,302.38,82.6,385.64,466.15,164.89,190.7,224.33,4201.09
03/08/2022,157.44,97.5,131.75,296.52,84.31,388.13,448.99,167.34,191.71,222.79,4170.7
03/09/2022,162.95,100.93,133.65,305.82,79.35,391.51,448.72,172.46,199.76,222.47,4277.88
03/10/2022,158.52,92.92,133.64,301.74,81.21,382.75,444.36,172.75,197.97,222,4259.52
03/11/2022,154.73,86.71,131.75,291.55,80.77,379.68,439.04,170.36,196.71,226.87,4204.31
03/14/2022,150.62,77.76,129.03,289.24,78.27,377,444.45,166.72,200.33,226.18,4173.11
03/15/2022,155.09,76.76,134.2,289.92,75.34,387.39,448.67,172.32,206.14,232.57,4262.45
03/16/2022,159.59,104.98,138.14,305.1,76.5,392.23,421.34,176.33,211.87,238.14,4357.86
03/17/2022,160.62,100.37,139.47,307.6,77.55,402.66,428.59,178.47,213.45,237.47,4411.67
03/18/2022,163.98,108.3,140.3,316.93,78.76,409.94,426.18,180.1,219.11,238.92,4463.12
03/21/2022,165.38,103.59,138.62,308.22,80.63,404.76,440,180.46,217.04,235.32,4461.18
03/22/2022,168.82,114.99,140.11,315.03,79.79,414.28,440.59,182.35,218.47,238.12,4511.61
03/23/2022,170.21,117.24,137.64,310.42,80.27,405.71,445.25,179.08,214.68,236.12,4456.24
03/24/2022,174.07,115.15,138.96,317.74,81.12,407.67,449.73,184.21,217.31,240.26,4520.16
03/25/2022,174.72,112.99,139.14,321.14,83.85,413.47,453.66,184.9,218.43,241.58,4543.06
03/28/2022,175.6,115.09,138.72,331.78,82.29,414.5,444.98,185.68,220.77,242.94,4575.52
03/29/2022,178.96,116.71,142.38,343.97,83.47,417.45,437.15,191.01,228.12,248.17,4631.6
03/30/2022,177.77,116.58,140.96,376.92,87.44,418.95,445.95,187.45,223.95,249.03,4602.45
03/31/2022,174.61,108.8,137.16,365.23,86.39,410.18,441.4,183.48,221.77,247.28,4530.41
04/01/2022,174.31,110.2,137,367.44,85.96,407.88,445.98,182.08,226.36,249.25,4545.86
04/04/2022,178.44,117.5,138.58,384.18,86.67,414.3,444.01,182.71,227.74,246.83,4582.64
04/05/2022,175.06,111,135.62,378.99,85.91,411.88,447.24,177.18,226.09,248.51,4525.12
04/06/2022,171.83,107.68,132.57,371.83,85.68,410.88,454.58,177.25,219.01,251.46,4481.15
04/07/2022,172.14,104.27,131.87,379.23,83.08,414.99,465.51,177.6,216.15,254.36,4500.21
04/08/2022,170.09,103.53,131.87,369.46,84.25,413.09,461.52,174.11,216.98,251.46,4488.28
04/11/2022,165.75,101.55,130.65,368.74,82.49,405.61,464.25,171.94,214.75,250.45,4412.53
04/12/2022,167.66,99.75,130.84,376.16,81.97,397.31,467.55,173,211.4,249.17,4397.45
04/13/2022,170.4,100.03,132.35,395.03,83.14,396.31,469.19,175.11,213.27,251.33,4446.59
04/14/2022,165.29,95.49,130.47,390.78,82.85,387.59,467.66,173.66,212.79,250.51,4392.59
04/18/2022,165.07,94.71,127.77,387.56,87.16,390.56,467.44,176.56,213.17,251.06,4391.69
04/19/2022,167.4,93.5,131.9,404.66,89.55,395.35,459.9,179.06,215.7,255.4,4462.21
04/20/2022,167.23,89.41,124.57,385.4,88.87,397.25,453.87,179.42,217.79,255.85,4459.45
04/21/2022,166.42,85.99,121.66,377.25,85.95,390.83,439.54,177.23,216.45,255.25,4393.66
04/22/2022,161.79,86.49,118.27,363.66,83.62,379.66,445.79,173.31,208.17,250.17,4271.78
04/25/2022,162.88,85.84,119.95,368.09,81.02,381.22,442.89,173.91,209.95,252.88,4296.12
04/26/2022,156.8,83.99,115.77,352.53,81.88,375.5,446.09,168.44,201.1,248.58,4175.2
04/27/2022,156.57,88.32,115.21,354.02,83.01,380.64,444.98,169.39,214.11,247.14,4183.96
04/28/2022,163.64,90.91,115.29,362.43,87.21,386.55,441.71,175.85,220.66,254.19,4287.5
04/29/2022,157.65,97.09,111.63,354.63,86.76,376.5,432.12,170.25,213.13,249.16,4131.93
05/02/2022,157.96,101.21,113.5,360.84,89.18,367.32,430.81,174,211.53,246.64,4155.38
05/03/2022,159.48,100.38,113.55,355.7,90.79,359.63,434.77,172.54,208.56,245.87,4175.48
05/04/2022,166.02,101.41,116.19,364.67,96.17,364.32,445.74,176.23,214.52,254.32,4300.17
05/05/2022,156.77,94.64,112.61,343.6,94.52,346.9,443.15,170.28,205.24,248.92,4146.87
05/06/2022,157.28,90.05,110.29,317.05,96.36,345.76,449.43,167.45,202.82,250.78,4123.34
05/09/2022,152.06,84.84,106.98,292.68,89.48,328.77,438.84,164.94,193,247.49,3991.24
05/10/2022,154.51,84.57,107.68,302.11,89.57,327.99,439.13,168.24,193.58,245.68,4001.05
05/11/2022,146.5,81.73,105.21,291.3,91.2,325.81,440.41,164.69,196.72,244.43,3935.18
05/12/2022,142.56,81.09,104.31,294,91.19,329.66,434.59,165.9,193.97,244.19,3930.08
05/13/2022,147.11,87.99,107.33,309.29,94.6,336.85,435.17,169.74,199.23,245.04,4023.89
05/16/2022,145.54,86.48,105.18,304.15,97.08,335.36,437.55,168.5,197.81,244.04,4008.01
05/17/2022,149.24,91.99,108.64,305.48,97.72,339.28,441,174.98,204,241.63,4088.85
05/18/2022,140.82,87.31,104.3,272.52,95.52,330.12,434.33,170.3,199.99,231.05,3923.68
05/19/2022,137.35,87.69,103.14,271.22,95.33,332.07,425.62,167.62,197.37,229,3900.79
05/20/2022,137.59,86.79,102.42,274.04,93.79,342.42,424.15,169.81,199.03,233.91,3901.36
05/23/2022,143.11,87.23,105.83,272.84,95.08,350.52,433.03,169.93,207.56,238,3973.75
05/24/2022,140.36,82.47,101.59,257.51,96.77,350.87,442.78,167.86,202.63,244.52,3941.48
05/25/2022,140.52,82.31,103.26,260.66,99.08,347.66,447.54,170.01,203.84,244.01,3978.73
05/26/2022,143.78,94.48,105.61,287.48,98.68,352.47,447.99,174.13,208.55,248.09,4057.84
05/27/2022,149.64,93.41,109.32,293.65,101.73,360.64,450.56,177.97,212.88,251.87,4158.24
05/31/2022,148.84,96.05,110.44,292.69,100.81,349.48,440.11,176.76,212.17,252.21,4132.15
06/01/2022,148.71,93.38,109.19,289.96,103.18,332.01,439.3,174.42,209.93,249.28,4101.23
06/02/2022,151.21,97.5,110.87,302.58,103,343.04,441.11,176.72,215.05,250.38,4176.82
06/03/2022,145.38,93.21,108.67,300.8,104.46,335.93,442.69,172.33,212.65,248.36,4108.54
06/06/2022,146.14,99.01,107.83,301.62,106.02,338.64,443.41,167.76,212.94,248.07,4121.43
06/07/2022,148.71,104.32,107.79,306.19,109.92,344.46,456.3,169.85,214.5,248.94,4160.68
06/08/2022,147.96,119.62,107.34,307.77,110.25,338.69,443.41,165.37,213.5,245.61,4115.77
06/09/2022,142.64,109.9,103.3,302.3,108.27,336.43,432.72,161.58,206.11,242.16,4017.82
06/10/2022,137.13,109.84,99.4,291.6,106.31,332.76,430.19,157.78,199.51,237.38,3900.86
06/13/2022,131.88,98.52,95.71,278.58,101.44,322.36,423.93,153.53,192.26,238.47,3749.63
06/14/2022,132.76,105.23,94.22,280.5,104.13,317.43,416.17,154.08,193.52,238.76,3735.48
06/15/2022,135.43,108.03,95.88,285.72,102.38,321.34,414.1,155.92,196.16,238.9,3789.99
06/16/2022,130.06,101.45,94.28,271.34,96.5,316.03,404.79,151.37,189.05,235.19,3666.77
06/17/2022,131.56,102.24,94.34,278.13,90.51,319.93,404.01,150.2,190.01,234.38,3674.84
06/21/2022,135.87,106.39,93.29,276.45,95.98,320.02,418.96,153.46,194.39,239.59,3764.79
06/22/2022,135.35,105.15,93.5,277.88,90.51,325.17,415.45,152.6,193.82,243.06,3759.89
06/23/2022,138.27,112.11,94.3,286.33,84.39,333.74,410.62,151.14,196.64,243.58,3795.73
